time, conc, conc, conc, conc, conc, conc, conc, conc, conc, conc, conc, conc, conc, conc, conc
7.351136571956278058e+05,1.188064343311353781e+02,1.604804240863115012e+02,1.604552911086308029e+02,1.564263944766175598e+02,1.370241581189947624e+02,2.861342925852302699e+01,1.369799145919006556e+01,1.491046800824204821e+00,4.477890384135905677e+00,4.078232746717771917e+00,5.839683953182428056e+00,3.564162947427958805e+00,1.044156518029611469e+01,1.535906783588068869e+01,7.976401777697475382e+00
7.351136572082529310e+05,1.330449720874524928e+02,1.797134445061819861e+02,1.796852994285788725e+02,1.751735535541472188e+02,1.534460266809870461e+02,3.204264919201293793e+01,1.533964807211202697e+01,1.669743571664060955e+00,5.014549965429806910e+00,4.566994750813808679e+00,6.539549755236524042e+00,3.991315474833791566e+00,1.169295043473708517e+01,1.719979867267604234e+01,8.932345776107137425e+00
7.351136572208780563e+05,1.113685305271170165e+02,1.504335106888841551e+02,1.504099511669792548e+02,1.466332845236358366e+02,1.284457295797199947e+02,2.682207902125557908e+01,1.284042559286879914e+01,1.397699477219582986e+00,4.197551039641218118e+00,3.822914059381871343e+00,5.474089213013901833e+00,3.341027716629534794e+00,9.787868620748101378e+00,1.439750990574142442e+01,7.477037332844617801e+00
7.351136572335030651e+05,1.049207960534915998e+02,1.417240904579954872e+02,1.417018949259075384e+02,1.381438802087089641e+02,1.210093024788032352e+02,2.526920189572373587e+01,1.209702299646834156e+01,1.316778995819834153e+00,3.954531809567898737e+00,3.601584616910849412e+00,5.157164193321227330e+00,3.147597315026049447e+00,9.221195273882420551e+00,1.356395916645956667e+01,7.044150671384826978e+00
7.351136572461281903e+05,1.521190339019256896e+02,2.054781562094519813e+02,2.054459760981188765e+02,2.002874014232456830e+02,1.754448963276701079e+02,3.663646030564294875e+01,1.753882471854257474e+01,1.909127229689896454e+00,5.733463536620621248e+00,5.221744335233561962e+00,7.477095716674388548e+00,4.563532499600435166e+00,1.336931637240772552e+01,1.966565678013967045e+01,1.021293618706776662e+01
7.351136572587531991e+05,1.632434848005109416e+02,2.205047547938053469e+02,2.204702213539028151e+02,2.149344005895342491e+02,1.882751653909279241e+02,3.931568126382268247e+01,1.882143735021437081e+01,2.048741527658222150e+00,6.152751195475240742e+00,5.603610016156322260e+00,8.023895035803599640e+00,4.897263209779894488e+00,1.434701324384847254e+01,2.110380444402859013e+01,1.095980726709755793e+01
7.351136572713783244e+05,1.870258940024330059e+02,2.526293710741075529e+02,2.525898065703318593e+02,2.462474901908543927e+02,2.157043582396252077e+02,4.504345423443280794e+01,2.156347097794624190e+01,2.347215977767401984e+00,7.049125386624273126e+00,6.419981625565886141e+00,9.192870051057347780e+00,5.610729463988032961e+00,1.643718266290715846e+01,2.417834866622874301e+01,1.255650572963550893e+01
7.351136572840034496e+05,1.964118355798659081e+02,2.653076396651634354e+02,2.652660896068047123e+02,2.586054824830381449e+02,2.265295357650882977e+02,4.730397132563654594e+01,2.264563919794170843e+01,2.465011602562839688e+00,7.402887518888128682e+00,6.742170019783481294e+00,9.654216549029625227e+00,5.892305334733974220e+00,1.726208681318290772e+01,2.539174518135019198e+01,1.318665713098920200e+01
7.351136572966284584e+05,1.363956073004634106e+02,1.842393892748282553e+02,1.842105353851098641e+02,1.795851646636671433e+02,1.573104467505855837e+02,3.284961864765190853e+01,1.572596530138566706e+01,1.711794778260870231e+00,5.140837546448107531e+00,4.682010998249706901e+00,6.704243282119519698e+00,4.091833682823063256e+00,1.198742839099437596e+01,1.763296236300689657e+01,9.157300028963389238e+00
7.351136573092535837e+05,2.001271331609018773e+02,2.703261602088377913e+02,2.702838241956466732e+02,2.634972260008120202e+02,2.308145353618616298e+02,4.819876633491219309e+01,2.307400079990288333e+01,2.511639401835676022e+00,7.542919457444207332e+00,6.869703922674222696e+00,9.836834298543106314e+00,6.003763321429286037e+00,1.758861392490868525e+01,2.587205172281720067e+01,1.343609401037111439e+01
7.351136573218787089e+05,1.420763110532865312e+02,1.919127257611404502e+02,1.918826701435743018e+02,1.870646586081380747e+02,1.638622269941073739e+02,3.421776352873629179e+01,1.638093177627773755e+01,1.783088855932362105e+00,5.354946898800121424e+00,4.877010807810479243e+00,6.983466497048129717e+00,4.262253357019286426e+00,1.248668955339684494e+01,1.836735284266702806e+01,9.538689940778260379e+00
7.351136573345037177e+05,1.738023371710586105e+02,2.347673586319728258e+02,2.347305915133772487e+02,2.288367049170264522e+02,2.004531073089935660e+02,4.185868305540726908e+01,2.003883833026134553e+01,2.181257440084307664e+00,6.550721084595926946e+00,5.966060566480103411e+00,8.542893531966280207e+00,5.214026107331187987e+00,1.527500124278889970e+01,2.246883261561972134e+01,1.166870531031414338e+01
7.351136573471288430e+05,1.821742477777559657e+02,2.460759024169905729e+02,2.460373642575956694e+02,2.398595741619375019e+02,2.101087628228427207e+02,4.387498017981844356e+01,2.100409211161811385e+01,2.286326753856574800e+00,6.866263741974972135e+00,6.253440624479868148e+00,8.954397440005003261e+00,5.465181305713823434e+00,1.601078504755993492e+01,2.355113715281174080e+01,1.223077691040832171e+01
7.351136573597539682e+05,1.002996048811521064e+02,1.354819140700234641e+02,1.354606961305654522e+02,1.320593926357425971e+02,1.156794999856835204e+02,2.415623080586421878e+01,1.156421484035821834e+01,1.258782033346328655e+00,3.780356163018343985e+00,3.442954377109611830e+00,4.930019122554408106e+00,3.008962749969355865e+00,8.815051708441316691e+00,1.296654043995601135e+01,6.733894095723346851e+00
7.351136573723789770e+05,1.365499923250873167e+02,1.844479282682229098e+02,1.844190417190328333e+02,1.797884355799189677e+02,1.574885051036063430e+02,3.288680085083409921e+01,1.574376538738800413e+01,1.713732344170971089e+00,5.146656416622185759e+00,4.687310526567080693e+00,6.711831757911959961e+00,4.096465194470560789e+00,1.200099685895276203e+01,1.765292096271904398e+01,9.167665098766155651e+00
7.351136573850041023e+05,1.743538490024351404e+02,2.355123254604632734e+02,2.354754416719699179e+02,2.295628525181990653e+02,2.010891877099624594e+02,4.199150957159028508e+01,2.010242583205255329e+01,2.188179034494747377e+00,6.571507917736419735e+00,5.984992147278607177e+00,8.570001952564975767e+00,5.230571322626360597e+00,1.532347207492390062e+01,2.254013100680612425e+01,1.170573259740494265e+01
7.351136573976291111e+05,1.144131421291701827e+02,1.545460872831263259e+02,1.545218836870526218e+02,1.506419698963778444e+02,1.319572005191464541e+02,2.755534552475333143e+01,1.319145930544732437e+01,1.435910020398926124e+00,4.312304395324493278e+00,3.927425526344364481e+00,5.623740783791862263e+00,3.432365293777099868e+00,1.005545101786741924e+01,1.479111145091959756e+01,7.681445835900340136e+00
7.351136574102542363e+05,1.747808743440582759e+02,2.360891394041279625e+02,2.360521652803052177e+02,2.301250950845745251e+02,2.015816929203141399e+02,4.209435466977810592e+01,2.015166045066006006e+01,2.193538296163382473e+00,6.587602775576416825e+00,5.999650517775880765e+00,8.590991497862905391e+00,5.243381974749660834e+00,1.536100213769616474e+01,2.259533602349191739e+01,1.173440213633370988e+01
7.351136574228793615e+05,9.594610226172657974e+01,1.296013239272454598e+02,1.295810269520835618e+02,1.263273569767717532e+02,1.106584332845908136e+02,2.310773002449634106e+01,1.106227029472661627e+01,1.204144620906343777e+00,3.616269868983954971e+00,3.293513001771493087e+00,4.716031727596168288e+00,2.878358773719724262e+00,8.432434541120029436e+00,1.240372797586779718e+01,6.441609538676456914e+00
7.351136574355043704e+05,1.585487041736767537e+02,2.141631758193313431e+02,2.141296355395836031e+02,2.087530215215666374e+02,1.828604892703372400e+02,3.818498683547385752e+01,1.828014457182911201e+01,1.989821001395293498e+00,5.975801915388824881e+00,5.442453693278666904e+00,7.793132827977195198e+00,4.756420979721653453e+00,1.393440210710102356e+01,2.049687221406915683e+01,1.064461005788406567e+01
7.351136574481294956e+05,1.573264718545456446e+02,2.125122184279205158e+02,2.124789367060342897e+02,2.071437703394160792e+02,1.814508404116905638e+02,3.789062350239490939e+01,1.813922520190727283e+01,1.974481717798708180e+00,5.929735198717883016e+00,5.400498491979683457e+00,7.733056532435849562e+00,4.719754319624319017e+00,1.382698352748014514e+01,2.033886436536612763e+01,1.056255207762430715e+01
7.351136574607546208e+05,1.416193031895487309e+02,1.912954122612755725e+02,1.912654533217092592e+02,1.864629395785717918e+02,1.633351417555427929e+02,3.410769741781166431e+01,1.632824027139833944e+01,1.777353307037101926e+00,5.337721980553672196e+00,4.861323236292187211e+00,6.961003223039674559e+00,4.248543236824302127e+00,1.244652441062498305e+01,1.830827174305994731e+01,9.508007441490555323e+00
7.351136574733796297e+05,1.516088117192960851e+02,2.047889622890416774e+02,2.047568901129631058e+02,1.996156178042853924e+02,1.748564369111236942e+02,3.651357801891333565e+01,1.747999777756671591e+01,1.902723829424562085e+00,5.714232936710501143e+00,5.204230091791979262e+00,7.452016803152286428e+00,4.548225963312882314e+00,1.332447437200300655e+01,1.959969623550673035e+01,1.017868099586150166e+01
7.351136574860047549e+05,1.261940679677722272e+02,1.704594339410924135e+02,1.704327381420683594e+02,1.661533162548804796e+02,1.455446080866312855e+02,3.039267239160640699e+01,1.454976134040900604e+01,1.583763222805753434e+00,4.756335013917591503e+00,4.331825825133983621e+00,6.202807767500564395e+00,3.785790085933647742e+00,1.109084363545194130e+01,1.631412693525139801e+01,8.472391194466000641e+00
7.351136574986298801e+05,1.165110001229756023e+02,1.573798154596694019e+02,1.573551680709809659e+02,1.534041129060761932e+02,1.343767430891489596e+02,2.806059519105399858e+01,1.343333543819655240e+01,1.462238598205820805e+00,4.391374002880942484e+00,3.999438066881142007e+00,5.726856643900378074e+00,3.495300502400958909e+00,1.023982588867846744e+01,1.506231850648272896e+01,7.822291391322930387e+00
7.351136575112548890e+05,1.790562171351398604e+02,2.418641534266413942e+02,2.418262748728898259e+02,2.357542216695580066e+02,2.065126148010707254e+02,4.312403138044839324e+01,2.064459342493077898e+01,2.247194785620017843e+00,6.748743175764757574e+00,6.146408924188750511e+00,8.801137108510950213e+00,5.371641175939514845e+00,1.573675005633804602e+01,2.314804413496376156e+01,1.202143921501583890e+01
7.351136575238800142e+05,2.086801197667832355e+02,2.818792964126458287e+02,2.818351510528256085e+02,2.747585088117733108e+02,2.406790329850075807e+02,5.025867393650195680e+01,2.406013204891744905e+01,2.618981259101141656e+00,7.865286984874346743e+00,7.163299722049228713e+00,1.025723862188925573e+01,6.260350753937905743e+00,1.834031199273046653e+01,2.697776541769141545e+01,1.401032265338911209e+01
7.351136575365050230e+05,1.536592105230159575e+02,2.075585839128159478e+02,2.075260779839052248e+02,2.023152737102198842e+02,1.772212429207446860e+02,3.700739757887485837e+01,1.771640202165846745e+01,1.928456783989793699e+00,5.791513777083427073e+00,5.274613514981457918e+00,7.552799905171277750e+00,4.609737408251127988e+00,1.350467818735336323e+01,1.986476785805174927e+01,1.031634024601117083e+01
7.351136575491301483e+05,1.498511382379219299e+02,2.024147458816204903e+02,2.023830455336219813e+02,1.973013784543171880e+02,1.728292425896267446e+02,3.609025864145684892e+01,1.727734380119366975e+01,1.880664641838880380e+00,5.647985100682032744e+00,5.143894962721457631e+00,7.365622007433507257e+00,4.495496203925188894e+00,1.316999736640334717e+01,1.937246758088259924e+01,1.006067467776623303e+01
7.351136575617552735e+05,1.709599344133100089e+02,2.309279201154003545e+02,2.308917542945835635e+02,2.250942576535579178e+02,1.971748518246982655e+02,4.117411667909143347e+01,1.971111863293671007e+01,2.145584662238097184e+00,6.443589109392557468e+00,5.868490261712750566e+00,8.403181117682029466e+00,5.128754744312260527e+00,1.502519041536380939e+01,2.210137224178612669e+01,1.147787266276033513e+01
7.351136575743802823e+05,9.863011773588755204e+01,1.332268173104324944e+02,1.332059525436237379e+02,1.298612637530011398e+02,1.137540144523599395e+02,2.375415029062968486e+01,1.137172845874253468e+01,1.237829603614907237e+00,3.717432126316912111e+00,3.385646393881485139e+00,4.847958943346666771e+00,2.958878558335638953e+00,8.668325153241790204e+00,1.275071234563091060e+01,6.621808413594248321e+00
7.351136575870054075e+05,1.802380831108540633e+02,2.434605850851083346e+02,2.434224565128173197e+02,2.373103245387029858e+02,2.078757075598379345e+02,4.340867285361051842e+01,2.078085868810767423e+01,2.262027462755836993e+00,6.793288459172872606e+00,6.186978482155242709e+00,8.859229280134872653e+00,5.407096855955344061e+00,1.584062095095136868e+01,2.330083350025453015e+01,1.210078708807305148e+01
7.351136575996305328e+05,1.383574513240720876e+02,1.868893935668719450e+02,1.868601246576949393e+02,1.821682249908819529e+02,1.595731190309984981e+02,3.332211060906642075e+01,1.595215947033744186e+01,1.736416350918835283e+00,5.214780700604276120e+00,4.749354628130338263e+00,6.800673657526485449e+00,4.150688506780578102e+00,1.215984937443193736e+01,1.788658579351941569e+01,9.289013906629831396e+00
7.351136576122555416e+05,1.814737154771334531e+02,2.451296428871681599e+02,2.450912529222946716e+02,2.389372188819586142e+02,2.093008112226758612e+02,4.370626346392657524e+01,2.092332303943075900e+01,2.277534919882280740e+00,6.839860232178600619e+00,6.229393662843350832e+00,8.919964227210913421e+00,5.444165514074153833e+00,1.594921722323262969e+01,2.346057368133764598e+01,1.218374471792246894e+01
7.351136576248806668e+05,1.742085959799022135e+02,2.353161217212707186e+02,2.352792686604142318e+02,2.293716052450225220e+02,2.009216616560171076e+02,4.195652672652611415e+01,2.008567863588191216e+01,2.186356077213206905e+00,6.566033238553185214e+00,5.980006090451057688e+00,8.562862341401555000e+00,5.226213768729314424e+00,1.531070619308466085e+01,2.252135297479960840e+01,1.169598063006688982e+01
7.351136576375057921e+05,1.509111046401864655e+02,2.038465189897885637e+02,2.038145944105682474e+02,1.986969823498979792e+02,1.740517437506321130e+02,3.634554173145409806e+01,1.739955444413561381e+01,1.893967452599724099e+00,5.687935911317241633e+00,5.180280110684803319e+00,7.417722458264011109e+00,4.527294927603236374e+00,1.326315484849157755e+01,1.950949800324810823e+01,1.013183848251234487e+01
7.351136576501308009e+05,1.141786788652762539e+02,1.542293808333941172e+02,1.542052268369907324e+02,1.503332640319637790e+02,1.316867847666178193e+02,2.749887721937137997e+01,1.316442646160857066e+01,1.432967455027715165e+00,4.303467325171395075e+00,3.919377176386739769e+00,5.612216228177676847e+00,3.425331455227795363e+00,1.003484469745963636e+01,1.476080049010806405e+01,7.665704489857449566e+00
7.351136576627559261e+05,1.513208342661028496e+02,2.043999703621655897e+02,2.043679591064483247e+02,1.992364525263508312e+02,1.745243011282159102e+02,3.644422131671631604e+01,1.744679492355895079e+01,1.899109649243912123e+00,5.703378882586565446e+00,5.194344776349756110e+00,7.437861868516308483e+00,4.539586712634713805e+00,1.329916483919107328e+01,1.956246706299852178e+01,1.015934682526275346e+01
7.351136576753809350e+05,1.414479038840356679e+02,1.910638908509101270e+02,1.910339681701116490e+02,1.862372668233195157e+02,1.631374601596567686e+02,3.406641748267288961e+01,1.630847849472145228e+01,1.775202208171223761e+00,5.331261831266930429e+00,4.855439663870849465e+00,6.952578445546550689e+00,4.243401301058248087e+00,1.243146060511269901e+01,1.828611356976555768e+01,9.496500070421914685e+00
7.351136576880060602e+05,1.353995347095036550e+02,1.828939221482546316e+02,1.828652789733038162e+02,1.782736865024209578e+02,1.561616368484109785e+02,3.260972379028801527e+01,1.561112140492067368e+01,1.699293848841511467e+00,5.103294934365934843e+00,4.647819113934436253e+00,6.655283399109984011e+00,4.061951757305862110e+00,1.189988635725380917e+01,1.750419200995201408e+01,9.090425913685233894e+00
7.351136577006311854e+05,1.624170138980806826e+02,2.193883809066189485e+02,2.193540223029941103e+02,2.138462283526108649e+02,1.873219638218974694e+02,3.911663340219757856e+01,1.872614797109534734e+01,2.038369136617445232e+00,6.121600979347673110e+00,5.575239998004728470e+00,7.983271572151434015e+00,4.872469291974407035e+00,1.427437702809191400e+01,2.099695987179416079e+01,1.090431983485137124e+01
7.351136577132561943e+05,1.176211777032703765e+02,1.588794124293103778e+02,1.588545301874466702e+02,1.548658273080947083e+02,1.356571547870414065e+02,2.832797117819645649e+01,1.356133526496247477e+01,1.476171570260445431e+00,4.433217304882830945e+00,4.037546798854453556e+00,5.781425121082016005e+00,3.528605548706139849e+00,1.033739629074981003e+01,1.520584013358666553e+01,7.896826263738527807e+00
7.351136577258813195e+05,1.422294293437511499e+02,1.921195536852968644e+02,1.920894656762310433e+02,1.872662616798963597e+02,1.640388243725377038e+02,3.425464065072939945e+01,1.639858581199422360e+01,1.785010524051014791e+00,5.360718024954752359e+00,4.882266853325268663e+00,6.990992709149342232e+00,4.266846866962750617e+00,1.250014669163336301e+01,1.838714768141797862e+01,9.548969964845442249e+00
7.351136577385064447e+05,1.755200845126404090e+02,2.370876439212514413e+02,2.370505134207747346e+02,2.310983755477307966e+02,2.024342532348561008e+02,4.227238659191249326e+01,2.023688895392076859e+01,2.202815545861231517e+00,6.615464078917306701e+00,6.025025162955584435e+00,8.627325841064104495e+00,5.265558092634648801e+00,1.542596925164619570e+01,2.269089969551140484e+01,1.178403107550662199e+01
7.351136577511314536e+05,1.760300664413046547e+02,2.377765133132936910e+02,2.377392749283871183e+02,2.317698428365043526e+02,2.030224355570050534e+02,4.239521101569991401e+01,2.029568819440393668e+01,2.209215930886621937e+00,6.634685623502037721e+00,6.042531159271542052e+00,8.652392945400668722e+00,5.280857421364075321e+00,1.547079013680195381e+01,2.275682918057276183e+01,1.181827013659192893e+01
7.351136577637565788e+05,1.488377242908543394e+02,2.010458545339759837e+02,2.010143685692325164e+02,1.959670678107517006e+02,1.716604322158051730e+02,3.584618727909950309e+01,1.716050050335623922e+01,1.867946074598033857e+00,5.609788881813322803e+00,5.109107806889540804e+00,7.315809746019052540e+00,4.465094042115688389e+00,1.308093124938283047e+01,1.924145537058887001e+01,9.992636302113924174e+00
7.351136577763817040e+05,1.370073467389642587e+02,1.850657098783682670e+02,1.850367265778671992e+02,1.803906108944422328e+02,1.580159900321483804e+02,3.299695042514979804e+01,1.579649684835962020e+01,1.719472242346463453e+00,5.163894396564699285e+00,4.703009994007794070e+00,6.734312065873987230e+00,4.110185711081971505e+00,1.204119245904696278e+01,1.771204686366306902e+01,9.198370864665317725e+00
7.351136577890067128e+05,1.656348937290523224e+02,2.237350034009343460e+02,2.236999640690103490e+02,2.180830471970765245e+02,1.910332718604674938e+02,3.989162995372530673e+01,1.909715894107778666e+01,2.078754234061192196e+00,6.242884925234402971e+00,5.685699191360320093e+00,8.141439783477594005e+00,4.969004872116965288e+00,1.455718748517374372e+01,2.141296120109803880e+01,1.112036118436818377e+01
7.351136578016318381e+05,1.419529669324663246e+02,1.917461159564676905e+02,1.917160864318067865e+02,1.869022576724613600e+02,1.637199693427481009e+02,3.418805723971740917e+01,1.636671060447800841e+01,1.781540860171149099e+00,5.350297980114277152e+00,4.872776811264113661e+00,6.977403772523752323e+00,4.258553064626156015e+00,1.247584918364413653e+01,1.835140715142984646e+01,9.530408888745030893e+00
7.351136578142568469e+05,1.176718628801697122e+02,1.589478765552601942e+02,1.589229835911706346e+02,1.549325619047553175e+02,1.357156120055653332e+02,2.834017823357885035e+01,1.356717909929841248e+01,1.476807680343964257e+00,4.435127661569601365e+00,4.039286653681069872e+00,5.783916445864798916e+00,3.530126091179327297e+00,1.034185086916762586e+01,1.521239261598926618e+01,7.900229154645900032e+00
7.351136578268819721e+05,1.539005480676603668e+02,2.078845759496153676e+02,2.078520189668104763e+02,2.026330305907549985e+02,1.774995870530602247e+02,3.706552149110221706e+01,1.774422744747763758e+01,1.931485623091705017e+00,5.800609943268181468e+00,5.282897836307338224e+00,7.564662351803016271e+00,4.616977473482337224e+00,1.352588866906712006e+01,1.989596751268667063e+01,1.033254311609109699e+01
7.351136578395070974e+05,1.787186158929022213e+02,2.414081310669823495e+02,2.413703239312859807e+02,2.353097192704129554e+02,2.061232459402175721e+02,4.304272324830268559e+01,2.060566911111883570e+01,2.242957816006152516e+00,6.736018769340145873e+00,6.134820187861653729e+00,8.784543019411577447e+00,5.361513224155057600e+00,1.570707922751788033e+01,2.310439969423799056e+01,1.199877341274765818e+01
7.351136578521321062e+05,1.222260360554823109e+02,1.650995268985373912e+02,1.650736705191798706e+02,1.609288102868143824e+02,1.409681199929360105e+02,2.943700865961175950e+01,1.409226030058446000e+01,1.533963552260151353e+00,4.606777357011034191e+00,4.195616386850379520e+00,6.007767385938985960e+00,3.666750133294575331e+00,1.074210441031712726e+01,1.580114738444748568e+01,8.205986289905583320e+00
7.351136578647572314e+05,1.775437060331256021e+02,2.398210955362751804e+02,2.397835369475826042e+02,2.337627751656211501e+02,2.047681759449941978e+02,4.275975709123278534e+01,2.047020586525050589e+01,2.228212439650575583e+00,6.691735666384152736e+00,6.094489410395278028e+00,8.726792761244160701e+00,5.326266225856024938e+00,1.560381968647621242e+01,2.295250960226655579e+01,1.191989255796132241e+01
7.351136578773823567e+05,1.505572822020200476e+02,2.033685854902447829e+02,2.033367357606021812e+02,1.982311223264161129e+02,1.736436663431557008e+02,3.626032687451852610e+01,1.735875987973883383e+01,1.889526903420228887e+00,5.674600117658616938e+00,5.168134554242699963e+00,7.400331049910845671e+00,4.516680344048220164e+00,1.323205838413621471e+01,1.946375651744180502e+01,1.010808362495207291e+01
7.351136578900073655e+05,1.361837851634286665e+02,1.839532658289595020e+02,1.839244567492808358e+02,1.793062692203923802e+02,1.570661439048553802e+02,3.279860324795949822e+01,1.570154290507098516e+01,1.709136363996125008e+00,5.132853834825795047e+00,4.674739843445691712e+00,6.693831604153300141e+00,4.085479072346664076e+00,1.196881193589301873e+01,1.760557840362646331e+01,9.143078758205524181e+00
7.351136579026324907e+05,9.452687308683771050e+01,1.276842686671993050e+02,1.276642719237157451e+02,1.244587300457999675e+02,1.090215801632771786e+02,2.276592182340068504e+01,1.089863783470280545e+01,1.186332983575689060e+00,3.562778215010004246e+00,3.244795548640992067e+00,4.646272460051894093e+00,2.835782257830449460e+00,8.307702458898988951e+00,1.222025275169749570e+01,6.346325624322189718e+00
7.351136579152576160e+05,1.393490027877108695e+01,2.428092497093624402e+01,2.440198191490407353e+01,1.612959238344313562e+01,1.367028990346315531e+01,2.916578562071005631e+00,2.206267382454906834e+00,9.939093195132440994e-02,3.487343846390564273e-02,1.124794137000261623e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136579278826248e+05,1.901312393711215876e+01,3.312949691383407469e+01,3.329467001396847792e+01,2.200761633785800697e+01,1.865208297089584732e+01,3.979452207308569189e+00,3.010285997161262550e+00,1.356114553826047453e-01,4.758218533056963323e-02,1.534697048611322924e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136579405077500e+05,1.240943062532647545e+01,2.162286402613304048e+01,2.173066872640573521e+01,1.436386724647475255e+01,1.217378745390544914e+01,2.597297332975707640e+00,1.964744739881934654e+00,8.851049165493392323e-02,3.105580281358094261e-02,1.001661621658168390e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136579531327588e+05,1.612406978566136573e+01,2.809545248689146391e+01,2.823552744785475355e+01,1.866354749600296614e+01,1.581788918356728324e+01,3.374772357850276183e+00,2.552871461500592076e+00,1.150052236316689430e-01,4.035204732068388422e-02,1.301499027382663036e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136579657578841e+05,2.021895214587100043e+01,3.523059729338368129e+01,3.540624580955855549e+01,2.340335775707487542e+01,1.983501365986672127e+01,4.231832391798606707e+00,3.201200850702164757e+00,1.442120472091798500e-01,5.059988728716386525e-02,1.632028817932106718e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136579783830093e+05,2.067050798285062996e+01,3.601741264035777590e+01,3.619698396678331420e+01,2.392603186619223266e+01,2.027799488510853010e+01,4.326343155949475161e+00,3.272694215889930369e+00,1.474327775027319265e-01,5.172994953223902098e-02,1.668477400110817549e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136579910080181e+05,1.289437564070784603e+01,2.246785848593860635e+01,2.257987605895384320e+01,1.492518919855218051e+01,1.264952382911310735e+01,2.698796461591591811e+00,2.041524504954955521e+00,9.196937087614601158e-02,3.226942471355563613e-02,1.040805304006541324e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136580036331434e+05,1.610094473269366233e+01,2.805515814212940384e+01,2.819503220834745960e+01,1.863678033794997191e+01,1.579520325314960871e+01,3.369932277736096271e+00,2.549210147170419827e+00,1.148402837670195048e-01,4.029417463444210507e-02,1.299632424574208127e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136580162582686e+05,1.107230463700045142e+01,1.929298328427412557e+01,1.938917194262269561e+01,1.281614916270319604e+01,1.086205220412270478e+01,2.317436486157820941e+00,1.753041936470366435e+00,7.897341600621034241e-02,2.770951543875023459e-02,8.937317877869476943e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136580288832774e+05,1.052350464774116112e+01,1.833672445954785246e+01,1.842814551653435728e+01,1.218091532896879592e+01,1.032367339967433928e+01,2.202572493483478944e+00,1.666152221325511551e+00,7.505909001204054409e-02,2.633609027807059383e-02,8.494338740627242409e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136580415084027e+05,1.839744989315969903e+01,3.205671311425880532e+01,3.221653765668915526e+01,2.129497604827173873e+01,1.804809998583713693e+01,3.850591456108872990e+00,2.912808330710662474e+00,1.312201489661606879e-01,4.604140136684732598e-02,1.485001210027105979e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136580541335279e+05,1.250743046850296736e+01,2.179362426063267222e+01,2.190228031694573474e+01,1.447730168033907283e+01,1.226992637416435450e+01,2.617808727817213299e+00,1.980260735917828807e+00,8.920947733474061947e-02,3.130105691889336489e-02,1.009571950891007680e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136580667585367e+05,1.910173484454157489e+01,3.328389735817582107e+01,3.344984024965720693e+01,2.211018311544312454e+01,1.873901124228179071e+01,3.997998495247781392e+00,3.024315473575175606e+00,1.362434743059033615e-01,4.780394271423589470e-02,1.541849523846665522e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136580793836620e+05,1.446800991874177633e+01,2.520984408126034637e+01,2.533553231949821694e+01,1.674666469945469061e+01,1.419327630328925416e+01,3.028158560209968098e+00,2.290672895692159372e+00,1.031933462412668312e-01,3.620759700484299515e-02,1.167825560650336859e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136580920086708e+05,1.883179848725421834e+01,3.281354562927201357e+01,3.297714349712027371e+01,2.179773284128152966e+01,1.847420071721297674e+01,3.941500739466405001e+00,2.981577329167420576e+00,1.343181482840724861e-01,4.712840081894351107e-02,1.520060861856556075e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
