time, conc, conc, conc, conc, conc, conc, conc, conc, conc, conc, conc, conc, conc, conc, conc
7.351136534861110849e+05,4.890982904959173538e+01,1.018673680894945619e+02,2.410491967912589075e+02,1.671858602941897800e+02,4.295622042544889041e+01,7.205371202167155431e+00,7.194234243585366784e+00,6.157881073476825229e+00,8.456703675444799728e+00,1.211683540881592869e+01,1.144055601742129724e+01,1.310411099116200973e+01,1.064492314602925305e+01,6.121201449895849578e+00,1.524345886355397584e+00
7.351136535092592239e+05,4.380773088969061746e+01,1.123070919172069182e+02,2.298696138443406767e+02,1.778964642166031638e+02,5.578901301548111036e+01,1.822969948063896695e+01,1.557241395528766148e+01,1.454089785339833263e+01,1.815383376991745834e+01,1.491051041494113072e+01,1.705053273672593761e+01,1.165806828844696241e+01,6.741353338531652639e+00,4.527509350827244816e+00,1.799755269894073084e+00
7.351136535324074794e+05,8.966371235632838932e+01,1.651699964458681791e+02,2.341952967444740921e+02,1.511220706424604430e+02,5.288636364289061476e+01,3.312234892621470550e+01,2.013026733275581748e+01,1.340145016917200138e+01,1.850000506465627481e+01,1.217687950227508686e+01,1.416922279668635021e+01,1.361417906600923011e+01,3.932204965847456268e+00,2.099322067701614891e+00,1.066322320102415455e+00
7.351136535555556184e+05,1.011783495963728967e+02,2.000830284152993386e+02,1.944228477340164716e+02,1.321714237030102197e+02,8.541762966452236583e+01,5.203781109394061843e+01,2.828790635551936816e+01,1.545016180910635484e+01,9.846037063698426905e+00,1.294144645293795826e+01,1.295807829445597648e+01,7.682345633783631556e+00,7.123120105455955198e+00,3.812998201740355420e+00,5.097376543379248837e+00
7.351136535787037574e+05,6.750140640655511959e+01,2.048318539233398212e+02,2.905589637412449520e+02,1.519252396315637554e+02,1.037482518483876817e+02,8.346086222814284383e+01,4.343894893262073253e+01,2.596797941591121273e+01,1.485433247724080630e+01,1.207094875744548013e+01,5.176830782816139731e+00,4.408453213806754256e+00,4.772370545116509710e+00,5.136180194099735807e+00,1.273772688136743714e+00
7.351136536018518964e+05,6.795902797821536012e+01,1.836835441925478847e+02,1.974626842116910836e+02,8.158521504264886914e+01,7.121467907841940814e+01,5.806779923980199953e+01,3.451074222298951355e+01,1.922027429476812088e+01,7.434789572865426521e+00,6.287265574946832913e+00,6.261757750489553409e+00,4.518889578589154965e+00,4.076602849791558292e+00,2.632423440514563229e+00,2.632423440514582325e+00
7.351136536250000354e+05,1.463991069185304070e+02,4.817002872803260516e+02,3.335186802668064274e+02,8.910120846991944177e+01,5.112032178428297158e+01,4.323427345155854340e+01,2.098417637230144095e+01,9.100410522675584701e+00,9.418138481338994339e+00,1.433608942018374499e+01,7.221020562168695811e+00,6.869250689492668371e+00,4.957537722435135130e+00,1.333865781206435175e+00,1.333865781206444723e+00
7.351136536481481744e+05,1.854682210381524783e+02,5.606318590355551805e+02,2.977285271737850962e+02,3.772207396545618252e+01,9.420812173452288718e+00,9.674840569758599074e+00,5.634933898926707485e+00,9.646406172396408962e+00,1.228408596321034629e+01,1.122831007934476588e+01,8.520195148491961135e+00,6.180748748876847110e+00,6.690968883037029968e+00,5.969772471873726616e+00,2.387908988749508410e+00
7.351136536712963134e+05,1.865132240297595274e+02,4.922042269922729929e+02,3.102782717138842941e+02,5.590984026540627383e+01,2.428360666030372528e+01,2.182110377004661217e+01,1.694573692927201236e+01,1.909778605385266559e+01,2.580472160219596844e+01,2.291298133202535681e+01,7.289154017553785003e+00,7.981397784823239583e+00,1.251078559309962479e+00,1.346451382356729010e+00,0.000000000000000000e+00
7.351136536944444524e+05,7.726690331064267525e+01,2.478793718925243184e+02,2.673407511078327730e+02,8.927679844614756632e+01,2.957662855203211905e+01,1.226648381475404115e+01,1.270113616998155948e+01,1.087149561505007078e+01,1.343697844202118397e+01,4.971332393917688997e+00,6.208355349954729263e+00,3.410667161296926597e+00,9.084026845352931590e-01,1.986842127263136026e+00,0.000000000000000000e+00
7.351136537175925914e+05,9.004816824257295593e+01,2.618642133950687025e+02,2.979193266666540012e+02,7.389053356785728965e+01,3.295289378349196596e+01,1.737194703274332142e+01,1.471705126968321409e+01,1.553631417833290307e+01,1.014388626310927499e+01,8.116897199244546002e+00,1.237323451635941218e+01,3.889275523348197261e+00,3.157751094761277688e+00,1.132824765490045404e+00,0.000000000000000000e+00
7.351136537407407304e+05,5.042919781163750059e+01,1.460345519962003493e+02,1.753981887846208281e+02,5.928745228580866922e+01,2.854285828791212154e+01,2.137370151624459780e+01,1.742821001456628238e+01,1.548590912507142292e+01,6.385425466599136790e+00,6.555774535715993778e+00,3.699664334697994494e+00,1.973894363852324307e+00,7.122797093333863572e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.351136537638888694e+05,7.183499934381396201e+01,1.478143255728480483e+02,1.469567276808856775e+02,7.138224689912632925e+01,4.808651083885767008e+01,5.058761111857266002e+01,4.092198423529728046e+01,2.465903435868566618e+01,1.994092867148813042e+01,8.620172071994010921e+00,6.144858543766167358e+00,3.795524445355516807e+00,2.054422286886763427e+00,3.316553993598355010e+00,1.105517997866126478e+00
7.351136537870370084e+05,7.730825514180847335e+01,1.363436499773713422e+02,1.552506238198394612e+02,6.498542564553834211e+01,5.012093138154838101e+01,4.003410604537617701e+01,4.663426536938698064e+01,3.174307819811781783e+01,2.626983345622146260e+01,1.801599433535244543e+01,1.224415839884224155e+01,4.458235135320484765e+00,1.936652887931745282e+00,1.025602397476024663e+00,1.025602397476031991e+00
7.351136538101852639e+05,1.491114351041491375e+02,1.816536701268788363e+02,1.208904159724148712e+02,5.349725056079061858e+01,3.463845567840841255e+01,2.816153688911215980e+01,3.280434395133243441e+01,2.778320401292525332e+01,2.479709913074763605e+01,1.376142218830534070e+01,1.269286283177027208e+01,4.592176413896510212e+00,1.975757209417075666e+00,0.000000000000000000e+00,1.063187042102372803e+00
7.351136538333334029e+05,7.683506583231235254e+01,2.058599877016671655e+02,2.117756059764386691e+02,5.026869924549989577e+01,2.584696492067857321e+01,2.801857999841495328e+01,3.435559863141907755e+01,3.411161115473220207e+01,3.194042029438771380e+01,3.325094319697112866e+01,2.042043973382000743e+01,4.627440263543651788e+00,1.014569104180554016e+00,1.091912224579882240e+00,0.000000000000000000e+00
7.351136538564815419e+05,9.297288802953649167e+01,3.036276748712341487e+02,2.621916743555414087e+02,4.783618120492227632e+01,9.600056123058328339e+00,8.946055004526431986e+00,1.637575053341809905e+01,1.953852740509899633e+01,1.775401476753964403e+01,6.780411360258770337e+00,3.725739482988082774e+00,4.847949701044349524e+00,2.637812315496823601e+00,0.000000000000000000e+00,9.462997646226349868e-01
7.351136538796296809e+05,2.492000094284646821e+02,4.355808498135041305e+02,1.680638743151392021e+02,2.011988740830695477e+01,1.057851531918716681e+01,9.505790624189092597e+00,9.227456417864823734e+00,1.663889760358296144e+01,8.282951956950199701e+00,4.202710905600027580e+00,2.597996016052728674e+00,1.006881093577237207e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136539027778199e+05,3.564310008794613793e+01,6.776105840895259291e+01,8.433054041914300569e+01,6.870647335022013635e+01,7.980902038092015971e+01,7.530170402088219817e+01,8.353923798531825184e+01,3.607036821732635445e+01,2.392484633900317093e+01,1.070115254290223028e+01,2.831174150415483481e+00,3.798179200663267974e+00,8.223436957683961657e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.351136539259259589e+05,7.428625344075400960e+01,2.223973550213878809e+02,2.092525320828589770e+02,7.811344650283385249e+01,6.816139787019672269e+01,8.025786676476216996e+01,5.576563835090983190e+01,3.912186107124733070e+01,2.755269953724111787e+01,3.198201804931613523e+01,1.513644006379486662e+01,7.326646899889632358e+00,5.933459225371014334e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136539490740979e+05,5.003240287879929582e+01,1.259744429626911710e+02,1.773529347214048073e+02,1.029619857499224338e+02,7.736956699867727139e+01,8.179274160686922812e+01,5.716642324513679085e+01,2.917761941181695562e+01,2.891558370911931064e+01,1.853317847293342524e+01,1.713845163952539608e+01,1.026110044816521594e+01,9.378915604809976436e-01,0.000000000000000000e+00,1.987235305362066606e+00
7.351136539722222369e+05,1.156360425641008334e+02,3.510379863553063160e+02,4.648561099175117306e+02,1.383885367575355758e+02,5.559897539842785363e+01,5.401179124883964988e+01,5.243029954091765177e+01,3.255117711003829584e+01,1.828758436396707765e+01,2.328276039938113229e+01,7.544911313619039994e+00,9.261008946733538139e+00,2.516053183579566532e+00,0.000000000000000000e+00,1.333099402430611535e+00
7.351136539953703759e+05,1.448568402090062079e+02,4.603594277854404027e+02,4.524395206119908153e+02,9.624953943912883858e+01,3.493839936120353684e+01,3.348846591299512454e+01,2.340569320214394722e+01,2.849283683840846138e+01,2.876359744625906245e+01,1.443580947728443320e+01,8.847533850662477661e+00,2.161572607485476194e+00,1.188005173459278474e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136540185185149e+05,3.826877536572450111e+01,8.989551949118306595e+01,1.510500784555295866e+02,1.045664037059234346e+02,7.907970961654937980e+01,8.042512346961773062e+01,6.031727857579600993e+01,4.613599527457115812e+01,3.176188649056387092e+01,2.447632521515491533e+01,1.124128298243120838e+01,7.877031657307578705e+00,4.666316979937122689e+00,0.000000000000000000e+00,8.412557501619082334e-01
7.351136540416666539e+05,1.115995652394082640e+02,1.858014038294404315e+02,2.610530876046883009e+02,1.695109731730785256e+02,1.133949808803118486e+02,1.050661513015414386e+02,9.706611919278363132e+01,4.936841171235074199e+01,5.087129386769618833e+01,3.303695835361471467e+01,1.815333813776127059e+01,8.166799647697779108e+00,5.063109465476492765e+00,2.724541431904297983e+00,1.341312704937510425e+00
7.351136540648147929e+05,4.471909241733701634e+01,1.062631899025830648e+02,2.312221345670454866e+02,1.905544917676861019e+02,1.274318434874825527e+02,1.134961343881736155e+02,6.452984844073999682e+01,3.825972563145148087e+01,3.047606108268007929e+01,3.091387245362300717e+01,1.304778016717117417e+01,6.171927755276481520e+00,5.722781236189308451e+00,1.031717871409534304e+00,3.063889436307123848e+00
7.351136540879629320e+05,2.948575890038813796e+01,5.678738751185865397e+01,1.417421984940011157e+02,1.588935223585122287e+02,1.047692053621880603e+02,7.775986680477998902e+01,4.270182263565135372e+01,2.791127888182499106e+01,2.920453125134415373e+01,3.370397299770272070e+01,2.145469330810270137e+01,1.392124386134019787e+01,3.176495492671005394e+00,4.266883503559088631e+00,8.482358772135598635e-01
7.351136541111111874e+05,7.380382920203342678e+01,1.458220818911144931e+02,3.626283873657405934e+02,3.047165618690438009e+02,1.288558235474679350e+02,7.446826636381565834e+01,5.500925195466064821e+01,5.650198534134566586e+01,5.100647843305885232e+01,4.366444349829667004e+01,2.945346343806019718e+01,1.662951281313121754e+01,3.865998808414045307e+00,4.160713490805570736e+00,5.547617987740800949e+00
7.351136541342593264e+05,2.017439805258367258e+01,3.709486093539580054e+01,9.688916213881101669e+01,1.387140047190988810e+02,1.118846685728986046e+02,9.036088277691852966e+01,5.667743104915200547e+01,4.158245158162233679e+01,3.233520886270917316e+01,1.975571986522905732e+01,1.266473451343046008e+01,7.257350619468802222e+00,2.134903293603316765e+00,7.582252488687387659e-01,0.000000000000000000e+00
7.351136541574074654e+05,3.978768816709607137e+01,8.305197044588018684e+01,1.775455000365456328e+02,1.717643785758689035e+02,1.082261180989487031e+02,6.365542432224965097e+01,5.217954150922990664e+01,4.278236303141052588e+01,2.782139157076308322e+01,2.755708721637603276e+01,1.761223564375514528e+01,1.308713792469413306e+01,3.345451385496517993e+00,4.473327917924384778e+00,2.700362584600715543e+00
7.351136541805556044e+05,6.199135989986727679e+01,1.083700810101384064e+02,2.257797353939687071e+02,2.706826165096977093e+02,1.368394034046149557e+02,6.726185016405388239e+01,6.202777072794740576e+01,5.048441483002828534e+01,3.537483156113538740e+01,3.275813926968041301e+01,1.429797641446908685e+01,1.469442878018504395e+01,1.060496818071202263e+01,2.269712458656100385e+00,1.134856229328058408e+00
7.351136542037037434e+05,3.380620799867752169e+01,5.623210835423591902e+01,1.594635295267288768e+02,1.884296734812280647e+02,1.065646133966703246e+02,7.660665961765528209e+01,5.711122874477614175e+01,4.141575334736948832e+01,2.090287067219145101e+01,1.642667016605200914e+01,1.433028952615810248e+01,9.514135205114289562e+00,7.356804305118118670e+00,4.750579051638942119e+00,2.363472164994515623e+00
7.351136542268518824e+05,4.299305974796338603e+01,7.304646073683103680e+01,1.982226197543355113e+02,2.511587272538568527e+02,1.488391155083878061e+02,1.006278972550514652e+02,8.012352924784239860e+01,4.385827379373274226e+01,2.949192417862687066e+01,1.499416188943549422e+01,1.879902401696973868e+01,9.360180945812148323e+00,5.531995399555889925e+00,2.976856568076499787e+00,1.974746436248781656e+00
7.351136542500000214e+05,3.165356061072515814e+01,3.886576429418154532e+01,1.156349123148524995e+02,1.773455682313799855e+02,1.887970142968210610e+02,1.589531018870798675e+02,1.167923808909669390e+02,4.405096329340027239e+01,2.502224812793679831e+01,1.662310116385238601e+01,1.982780500281156932e+01,1.442458455974708720e+01,1.169835511055358346e+01,1.046821439833016898e+00,1.046821439833024447e+00
7.351136542731481604e+05,3.042879260557175769e+01,5.036489810577398174e+01,1.383238042545119697e+02,2.018910334606922845e+02,1.416414966802555000e+02,1.088668898809724084e+02,7.957023172654135124e+01,5.150658229552755785e+01,2.168276469994566114e+01,1.468744580755670626e+01,9.723544949548552196e+00,1.049281600002159642e+01,3.786332271600345134e+00,2.049835293484034704e+00,3.062404534843639947e+00
7.351136542962962994e+05,4.018868540913989307e+01,7.096380486658939901e+01,2.421511997645898191e+02,2.843195212873955597e+02,1.318696259789596184e+02,7.734086739685992029e+01,4.504577334630284469e+01,2.482322289906336721e+01,1.732927532145403404e+01,8.609568720268459430e+00,1.167610439983558202e+01,6.692710687644860101e+00,1.615321767959057242e+00,6.059050527225990912e+00,1.738461754647132373e+00
7.351136543194444384e+05,2.107835110497622821e+01,3.139328887975183946e+01,9.587348297050984058e+01,1.820358729902247035e+02,2.044653511249068458e+02,1.916006547704523655e+02,1.115942962406370782e+02,4.130049666406651454e+01,2.350968973946838148e+01,1.542944861232244591e+01,6.732737694943917717e+00,7.393142398335372789e+00,4.001722747920536172e+00,1.076696000752705995e+00,2.153392001505427533e+00
7.351136543425925774e+05,2.689461337814267949e+01,4.792131111014516165e+01,1.172287033618569296e+02,2.004766522652678020e+02,2.279195721642753085e+02,1.775741539658401678e+02,1.268909524979024184e+02,5.594256370069605566e+01,2.652527275356322889e+01,8.411709199118510227e+00,1.005989607800078822e+01,1.108397682145380436e+01,4.363257417264020610e+00,0.000000000000000000e+00,1.173969839330826437e+00
7.351136543657407165e+05,3.185769621041978539e+01,5.609724767486964936e+01,1.432938406637031221e+02,2.351992328233596936e+02,1.402334371604841294e+02,8.982053587636254122e+01,5.416071599520439861e+01,2.317934311425824490e+01,2.115152176682509122e+01,1.296465535539133640e+01,5.198516870224928255e+00,5.645471378837486398e+00,1.522196269315137407e+00,0.000000000000000000e+00,4.107818320154066782e+00
7.351136543888888555e+05,2.307005364912862078e+01,3.790080242356847151e+01,1.276992387604432935e+02,2.184736445061075756e+02,1.510953102757059980e+02,1.056014886261285710e+02,6.297007554475643332e+01,3.275723901467991794e+01,1.427198730440699137e+01,1.104686799250694662e+01,7.558988273696043869e+00,5.792552159019235702e+00,8.919568160940429813e-01,9.599528975180698920e-01,9.599528975180767754e-01
7.351136544120371109e+05,1.335016759687149701e+01,1.848484744182207962e+01,4.965664906189888228e+01,7.401046010737712777e+01,6.887745907164359949e+01,6.058711613773764526e+01,5.232337479147491877e+01,2.916298982274081553e+01,1.279517541332732478e+01,6.234868940035016571e+00,4.948625777500086365e+00,3.402415511006060544e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
